Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
e4be97f9-7cfd-3c7a-9697-cabe7c3fcf6f,Nationales Centrum für Tumorerkrankungen,Im Neuenheimer Feld 460,Heidelberg,Baden-württemberg,69117,49.4182657,8.6633606,,0.0,285
74c8aeb3-b7aa-398b-99e1-02d5106121de,Ärztehaus Dossenheim,Bahnhofstraße 26,Dossenheim,Baden-württemberg,69221,49.4490434,8.6689128,,0.0,26
b0ea8ecd-026e-39a9-a505-6278f43ec5c9,Dr. med. Jörg Bergmann,Etzwiesenweg 16,Nußloch,Baden-württemberg,69226,49.3272257,8.6883812,+49 6224 10335,0.0,192
41e9624f-38f1-3b50-8256-9ba22bdd7d22,Nierenzentrum Heidelberg,Im Neuenheimer Feld 162,Heidelberg,Baden-württemberg,69120,49.4144757,8.6658484,,0.0,180
03ee7463-f145-3ab0-976e-f23bc6df2ba6,Dr. Armbrust und Dr. Kunz,,Wiesenbach,Baden-württemberg,69257,49.3614837,8.8004246,,0.0,42
3ef6f971-c3b9-3b5f-8193-44d8ccf303ed,Dr. Armbrust und Dr. Kunz,,Wiesenbach,Baden-württemberg,69257,49.3614837,8.8004246,,0.0,117
91346688-4e8e-38ef-a3b0-d2c7add6f792,Kliniken Schmieder Heidelberg,Speyererhofweg 1,Heidelberg,Baden-württemberg,69117,49.3955878,8.7080094,+49 6221 65400,0.0,1521
21cafd96-fa1a-3024-84fa-76a14c365c4b,Salem,Zeppelinstraße 33,Heidelberg,Baden-württemberg,69121,49.4238261,8.6843491,,0.0,30
bbd6bb81-8cf5-3e1d-8126-72ad84f89dd2,Nierenzentrum Heidelberg,Im Neuenheimer Feld 162,Heidelberg,Baden-württemberg,69120,49.4144757,8.6658484,,0.0,585
7ef5d917-45e2-33c2-bda7-f959d43233db,Dr. med. Jörg Bergmann,Etzwiesenweg 16,Nußloch,Baden-württemberg,69226,49.3272257,8.6883812,+49 6224 10335,0.0,65
80ab7fdb-1ea1-3a3a-9b66-9e897b93325d,Ethianum,Voßstraße 6,Heidelberg,Baden-württemberg,69115,49.4094623,8.6840044,,0.0,1
699c9abe-6170-3173-a11e-5f374a133bdd,Ärztehaus Dossenheim,Bahnhofstraße 26,Dossenheim,Baden-württemberg,69221,49.4490434,8.6689128,,0.0,1074
bf02f707-6c7b-31ea-88ca-41aa6e5817e6,Klinik Sankt Elisabeth,Furtwänglerstraße 5-7,Heidelberg,Baden-württemberg,69121,49.4218882,8.682024,,0.0,48
0e5d64e0-99b8-35b2-9cd5-ba9f63687311,St. Josefskrankenhaus,Landhausstraße nan,Heidelberg,Baden-württemberg,69115,49.4032099,8.6887166,+49 6221 5260,0.0,158
6e4a17b8-760d-33c1-9914-5e87ba6a5b1b,St. Josefskrankenhaus,Landhausstraße nan,Heidelberg,Baden-württemberg,69115,49.4032099,8.6887166,+49 6221 5260,0.0,348
86bcff57-5798-3318-bbb4-1197138363eb,Thoraxklinik Heidelberg,Röntgenstraße 1,Heidelberg,Baden-württemberg,69126,49.378496,8.6888564,+49 6221 396-0,0.0,891
2cf569a2-7fb3-320f-b19a-b9947c51e188,Thoraxklinik Heidelberg,Röntgenstraße 1,Heidelberg,Baden-württemberg,69126,49.378496,8.6888564,+49 6221 396-0,0.0,19
8cd6101d-01de-3149-a9c7-6dd7c85f0472,Salem,Zeppelinstraße 33,Heidelberg,Baden-württemberg,69121,49.4238261,8.6843491,,0.0,674
0562e6e7-e01a-3499-9ea7-6d89899e91d1,Klinik für Kinder- und Jugendpsychiatrie - Tageszentrum für Jugendliche,Blumenstraße 8,Heidelberg,Baden-württemberg,69115,49.4045156,8.6909949,+49 6221 56-4466,0.0,23
ea7b9166-8841-33df-b902-4e4fa3528e87,Augenarzt Wiesinger,Bahnhofstraße 14,Sandhausen,Baden-württemberg,69207,49.3423985,8.6603396,,0.0,1150
e906b40f-ca2f-3ce9-9381-7becb4d51c9a,Klinik für Kinder- und Jugendpsychiatrie - Tageszentrum für Jugendliche,Blumenstraße 8,Heidelberg,Baden-württemberg,69115,49.4045156,8.6909949,+49 6221 56-4466,0.0,29
eb65a0fc-0313-3583-a5d0-17f17715ad9d,Heidelberger Ionenstrahl-Therapiezentrum,Im Neuenheimer Feld 450,Heidelberg,Baden-württemberg,69117,49.4178461,8.6646134,,0.0,60
68d3a01b-255c-3185-bb68-d3a87a5cc44a,Krankenhaus St. Vincentius,Untere Neckarstraße 1-5,Heidelberg,Baden-württemberg,69117,49.4117933,8.6970515,,0.0,290
a46a6e31-0c9f-3b78-8a04-ba1bbd858dbe,Nationales Centrum für Tumorerkrankungen,Im Neuenheimer Feld 460,Heidelberg,Baden-württemberg,69117,49.4182657,8.6633606,,0.0,83
b6b8043e-0df6-3c6d-8457-661cc1db4f25,Heidelberger Ionenstrahl-Therapiezentrum,Im Neuenheimer Feld 450,Heidelberg,Baden-württemberg,69117,49.4178461,8.6646134,,0.0,64
ea6969e9-a858-3649-a2b2-1a0da15dd2d2,Augenarzt Wiesinger,Bahnhofstraße 14,Sandhausen,Baden-württemberg,69207,49.3423985,8.6603396,,0.0,137
